country_code,country_name_tourism,year,value,indicator,country_name_wdi,EN.POP.DNST,IS.AIR.PSGR,IT.NET.USER.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,SH.MED.BEDS.ZS,SH.XPD.CHEX.PC.CD,SP.DYN.LE00.IN,SP.POP.TOTL
ZT,IDA & IBRD total,2020,,ST.INT.ARVL,IDA & IBRD total,69.4025518373778,921825835.906,53.4,32884865747902.1,-1.21968122140602,4932.64621363092,2.8767805628047,275.667858528253,70.7491565630532,6666779721.0
ZT,IDA & IBRD total,2019,974462802.208958,ST.INT.ARVL,IDA & IBRD total,68.6479326860907,1904674595.80028,46.6,34090818723703.0,4.036007543163,5169.58132257986,2.62489564545661,269.557085867147,71.3942743859044,6594502842.0
ZT,IDA & IBRD total,2018,939010262.98174,ST.INT.ARVL,IDA & IBRD total,67.8547096177904,1840061201.44965,41.7,33320472281473.6,4.91396333374638,5111.82139451166,2.61434800487464,262.29041373275,71.153328289214,6518316997.0
XH,IDA blend,2024,,ST.INT.ARVL,IDA blend,,,41.5,1060004843955.22,3.8708201655074,1565.83627113068,,,,676957651.0
XH,IDA blend,2023,,ST.INT.ARVL,IDA blend,,,38.3,1149351628081.53,2.73696664680223,1729.91982930792,,,62.4621643327349,664395892.0
XH,IDA blend,2022,,ST.INT.ARVL,IDA blend,132.954794448531,,35.3,1279359771603.06,4.36541016095966,1962.52152270807,,75.1130089785858,62.1288641416852,651895919.0
XH,IDA blend,2021,,ST.INT.ARVL,IDA blend,130.364672327845,16820671.411,32.6,1187113707176.67,5.26457916726217,1857.19734593257,,73.2445945072014,60.876535738179,639196319.0
XH,IDA blend,2020,,ST.INT.ARVL,IDA blend,127.763150420736,13485781.729,29.3,1087140198997.65,-1.41832538944141,1735.42504387769,,62.2628083960124,60.8180066140619,626440308.0
XH,IDA blend,2019,,ST.INT.ARVL,IDA blend,125.231895343451,31409370.3509508,27.0,1153206654635.47,3.02093352732756,1878.13375771486,,59.8418141959184,61.3259973798573,614017319.0
XH,IDA blend,2018,,ST.INT.ARVL,IDA blend,122.770294331703,31196191.2806177,24.1,1125300769098.02,3.86521910515599,1869.41970744766,,59.3804561985995,61.0740542759518,601951913.0
XI,IDA only,2024,,ST.INT.ARVL,IDA only,,,37.1,1762363031559.76,4.55161300360969,1387.92937311476,,,,1269778611.0
XI,IDA only,2023,,ST.INT.ARVL,IDA only,,,34.6,1638623353905.75,3.25749865131732,1319.43444336952,,,67.0538318903115,1241913429.0
XI,IDA only,2022,,ST.INT.ARVL,IDA only,59.576784263874,,32.8,1615949723957.34,4.38809270163114,1330.40253875948,,53.0868089408523,66.3600605315493,1214632171.0
XI,IDA only,2021,,ST.INT.ARVL,IDA only,58.2868067553552,24079604.701,30.4,1490169458827.91,3.67250649510815,1254.09572124934,,52.6358820238065,64.8764634139942,1188242200.0
XI,IDA only,2020,,ST.INT.ARVL,IDA only,56.9864757487285,19490824.794,26.7,1370690171731.28,-0.315913885705172,1179.86645615956,,49.0117571268561,65.411479068422,1161733317.0
XI,IDA only,2019,63144062.5081978,ST.INT.ARVL,IDA only,55.681005468268,45307285.7992447,23.4,1355420093222.75,4.96724649240927,1194.07215693518,,47.3913555035896,65.5828691146811,1135124109.0
XI,IDA only,2018,58328493.7275152,ST.INT.ARVL,IDA only,54.4056735061853,47063739.1151822,20.9,1287143768703.4,4.8451933891496,1160.50418891873,,46.8888611038822,65.172890099339,1109124621.0
XG,IDA total,2024,,ST.INT.ARVL,IDA total,,,38.6,2807015624603.16,4.21671151635795,1441.90853142035,,,,1946736262.0
XG,IDA total,2023,,ST.INT.ARVL,IDA total,,,35.9,2781199862737.98,3.00077652876011,1458.94469071737,,,65.4535223135408,1906309321.0
XG,IDA total,2022,,ST.INT.ARVL,IDA total,73.8026057901326,,33.7,2895309495560.39,4.37690462621214,1551.17381360191,,60.7868829245695,64.8822902939527,1866528090.0
XG,IDA total,2021,,ST.INT.ARVL,IDA total,72.2614273728886,40900276.112,31.2,2677283166004.58,4.45172622070098,1465.04691576142,,59.8513918711876,63.4773799318061,1827438519.0
XG,IDA total,2020,,ST.INT.ARVL,IDA total,70.708813372764,32976606.523,27.6,2457830370728.94,-0.858539024490881,1374.49201596905,,53.6585716317993,63.8022749850664,1788173625.0
XG,IDA total,2019,100914423.764227,ST.INT.ARVL,IDA total,69.1654337294484,76716656.1501955,24.6,2508626747858.23,4.00013339585766,1434.20463760134,,51.7664298544754,64.0885399952044,1749141428.0
XG,IDA total,2018,93089667.6452262,ST.INT.ARVL,IDA total,67.6601823751493,78259930.3957999,22.0,2412444537801.42,4.35594845649983,1409.89867481954,,51.2879893871391,63.7309311828708,1711076534.0
V3,Late-demographic dividend,2024,,ST.INT.ARVL,Late-demographic dividend,,,,29910723278948.7,4.45301510129421,12843.3344406811,,,,2328890789.0
V3,Late-demographic dividend,2023,,ST.INT.ARVL,Late-demographic dividend,,,,28903171309924.7,4.35348918461054,12422.7253981593,,,77.130120543495,2326636900.0
V3,Late-demographic dividend,2022,,ST.INT.ARVL,Late-demographic dividend,52.2022792523304,,,28540512833862.8,3.30286706491528,12280.1075352976,,705.005304890289,76.9545802485126,2324125644.0
V3,Late-demographic dividend,2021,,ST.INT.ARVL,Late-demographic dividend,52.1195811583426,823261040.48,,27277869480236.8,7.5862532160528,11755.4245358535,,684.819182663501,76.306088329774,2320449542.0
V3,Late-demographic dividend,2020,,ST.INT.ARVL,Late-demographic dividend,52.0300826442229,741617825.479,,22862413053120.2,0.303693779788787,9869.54019951006,4.55175344353294,600.269934429487,76.6937147799405,2316461820.0
V3,Late-demographic dividend,2019,549832276.924528,ST.INT.ARVL,Late-demographic dividend,51.8625509332114,1516126027.09,,23350735596984.1,4.74554139385988,10112.2012892771,4.39425220484959,578.13977258094,76.9982668440355,2309164437.0
V3,Late-demographic dividend,2018,532235103.181661,ST.INT.ARVL,Late-demographic dividend,51.6263979698143,1434010524.15206,,22893811867077.4,5.44109300446654,9959.6655103541,4.31817788890242,552.012407656884,76.7784257230861,2298652685.0
ZJ,Latin America & Caribbean,2024,,ST.INT.ARVL,Latin America & Caribbean,,,82.0,7313631690222.71,2.26525883124424,11044.6796556507,,,,662185950.0
ZJ,Latin America & Caribbean,2023,,ST.INT.ARVL,Latin America & Caribbean,,,79.7,7127804705256.22,2.25304157617971,10838.827948659,,,75.6435293327332,657617663.0
ZJ,Latin America & Caribbean,2022,,ST.INT.ARVL,Latin America & Caribbean,32.5866649067915,,77.4,6345587523480.55,3.96898413283854,9716.03266743823,,721.890892765768,74.647198943632,653104795.0
ZJ,Latin America & Caribbean,2021,,ST.INT.ARVL,Latin America & Caribbean,32.3914746190884,187704362.696,76.3,5581814290255.75,7.08207377171361,8597.53194021339,1.99559317261893,664.397846304484,71.8141668022872,649234493.0
ZJ,Latin America & Caribbean,2020,,ST.INT.ARVL,Latin America & Caribbean,32.2050368618472,121084047.422,73.9,4805921371470.46,-6.61772497533025,7445.29645309345,1.89586331448851,589.402562006271,73.188934023043,645497651.0
ZJ,Latin America & Caribbean,2019,201856013.686497,ST.INT.ARVL,Latin America & Caribbean,31.9787636490052,305061356.551081,67.9,5659843769808.14,0.68279883783471,8830.22782156102,1.85539634349495,661.493379189663,75.2042598654921,640962372.0
ZJ,Latin America & Caribbean,2018,201522429.427424,ST.INT.ARVL,Latin America & Caribbean,31.7199328465571,293327220.785988,65.3,5742372094087.7,1.58926392024679,9032.03848276062,1.87760168827281,678.430550420513,75.052717198381,635778081.0
XJ,Latin America & Caribbean (excluding high income),2024,,ST.INT.ARVL,Latin America & Caribbean (excluding high income),,,81.5,6146374383733.38,2.01211386184328,10344.66889924,,,,594158638.0
XJ,Latin America & Caribbean (excluding high income),2023,,ST.INT.ARVL,Latin America & Caribbean (excluding high income),,,79.1,5997364907507.01,2.18856946058862,10166.928671097,,,75.4986013301866,589889543.0
XJ,Latin America & Caribbean (excluding high income),2022,,ST.INT.ARVL,Latin America & Caribbean (excluding high income),32.7327006919195,,76.6,5325687016147.0,3.85173953015484,9093.65274220086,,701.744481766224,74.4897262626476,585648822.0
XJ,Latin America & Caribbean (excluding high income),2021,,ST.INT.ARVL,Latin America & Caribbean (excluding high income),32.5199516637478,166493092.562,75.4,4629099312241.86,6.87040445307707,7955.36133413771,2.0007549971767,641.776602029562,71.4377016432982,581884231.0
XJ,Latin America & Caribbean (excluding high income),2020,,ST.INT.ARVL,Latin America & Caribbean (excluding high income),32.3079863627087,107281953.06,73.4,3984427319010.97,-6.5236090907036,6892.38171560913,1.9354499848881,571.985613940258,72.8759217271338,578091505.0
XJ,Latin America & Caribbean (excluding high income),2019,165233236.99443,ST.INT.ARVL,Latin America & Caribbean (excluding high income),32.0408546856498,262820682.556,68.1,4739266496719.49,0.600027443888251,8266.47471229954,1.89512729083167,650.960708597368,75.0513524613511,573311679.0
XJ,Latin America & Caribbean (excluding high income),2018,164604173.905129,ST.INT.ARVL,Latin America & Caribbean (excluding high income),31.7276580583473,251841775.767079,64.6,4807492365803.41,1.55254637051358,8468.20128438484,1.91115456688081,666.454082862311,74.8906731016397,567711159.0
T2,Latin America & the Caribbean (IDA & IBRD countries),2024,,ST.INT.ARVL,Latin America & the Caribbean (IDA & IBRD countries),,,82.1,6977493595927.05,2.2441060750872,10784.3171528207,,,,647003746.0
T2,Latin America & the Caribbean (IDA & IBRD countries),2023,,ST.INT.ARVL,Latin America & the Caribbean (IDA & IBRD countries),,,79.8,6804996162368.3,2.33861319300279,10593.1164302324,,,75.5699258379688,642397939.0
T2,Latin America & the Caribbean (IDA & IBRD countries),2022,,ST.INT.ARVL,Latin America & the Caribbean (IDA & IBRD countries),32.0247780918987,,77.6,6048473378741.76,4.00025175629879,9482.77639942335,,720.881567229965,74.5684293540859,637837815.0
T2,Latin America & the Caribbean (IDA & IBRD countries),2021,,ST.INT.ARVL,Latin America & the Caribbean (IDA & IBRD countries),31.8231317642983,186616854.562,76.4,5313306131137.49,7.28007815986651,8382.42554035091,1.94847092197798,663.539185074175,71.7449274626405,633862610.0
T2,Latin America & the Caribbean (IDA & IBRD countries),2020,,ST.INT.ARVL,Latin America & the Caribbean (IDA & IBRD countries),31.631770581189,119711410.66,74.0,4561756343150.42,-6.52902364043537,7240.29672376392,1.8546359205424,577.777466140481,73.0747493617473,630051021.0
T2,Latin America & the Caribbean (IDA & IBRD countries),2019,172908916.919959,ST.INT.ARVL,Latin America & the Caribbean (IDA & IBRD countries),31.4016447900623,302747680.551081,67.9,5413386525184.87,0.6782582884085,8654.9472124286,1.813354338393,654.203499711542,75.1319711493442,625467307.0
T2,Latin America & the Caribbean (IDA & IBRD countries),2018,173715171.225937,ST.INT.ARVL,Latin America & the Caribbean (IDA & IBRD countries),31.1407608410961,290659005.923914,65.3,5505396811018.94,1.67650870518743,8875.74361403055,1.83591231410046,672.137646029749,74.9760978010797,620274430.0
XL,Least developed countries: UN classification,2024,,ST.INT.ARVL,Least developed countries: UN classification,,,35.0,1495340734264.69,3.86385485651356,1258.9400116614,,,,1187777591.0
XL,Least developed countries: UN classification,2023,,ST.INT.ARVL,Least developed countries: UN classification,,,32.5,1416482888487.06,3.05222026754709,1220.23843928653,,,66.5161002597788,1160824674.0
XL,Least developed countries: UN classification,2022,,ST.INT.ARVL,Least developed countries: UN classification,55.7288546680037,,30.6,1445223560465.28,4.77315115466619,1273.78979194705,,48.1820821472757,65.7631857632163,1134585604.0
XL,Least developed countries: UN classification,2021,,ST.INT.ARVL,Least developed countries: UN classification,54.4807435364887,21218687.426,28.3,1288339633534.37,2.82134174296328,1161.529354921,,46.3073459120771,64.267342334044,1109175268.0
XL,Least developed countries: UN classification,2020,,ST.INT.ARVL,Least developed countries: UN classification,53.2263059749044,16979803.794,25.0,1179759976006.93,-0.0998965241378897,1088.70490856513,,42.7885098134034,64.8323585417323,1083636132.0
XL,Least developed countries: UN classification,2019,40176417.3590637,ST.INT.ARVL,Least developed countries: UN classification,51.967591243585,36685985.8099406,21.9,1168244060712.21,5.10197781417077,1104.18633151052,,41.9696662329324,64.9724534415541,1058013514.0
XL,Least developed countries: UN classification,2018,38555567.9067446,ST.INT.ARVL,Least developed countries: UN classification,50.7444246385833,38126472.4073573,19.5,1107881528995.12,4.64398366650467,1072.37486063383,,42.6754735517241,64.6022757660127,1033110314.0
XO,Low & middle income,2024,,ST.INT.ARVL,Low & middle income,,,,39216943108499.1,4.33346498155976,5974.80452228263,,,,6563719861.0
XO,Low & middle income,2023,,ST.INT.ARVL,Low & middle income,,,,37824423052000.7,4.81773759371491,5819.84086254913,,,71.9740048771462,6499219471.0
XO,Low & middle income,2022,,ST.INT.ARVL,Low & middle income,84.7553204357429,,,36712853300728.5,3.95905115842071,5702.28344160279,,296.000672126349,71.6852818823469,6438272260.0
XO,Low & middle income,2021,,ST.INT.ARVL,Low & middle income,83.9639648219164,926227910.055,,34992770913888.4,7.4142150848723,5485.92472057214,,293.138612264202,69.6717843895896,6378645843.0
XO,Low & middle income,2020,,ST.INT.ARVL,Low & middle income,83.1324821144401,836329275.306,,29667488251107.8,-1.05744327400041,4698.5175297673,2.71704544118765,257.645391488349,70.7486800091755,6314223170.0
XO,Low & middle income,2019,814041186.104538,ST.INT.ARVL,Low & middle income,82.2025927371042,1724105590.8052,,30622477245854.4,4.1365914075449,4904.42291649615,2.4706080317743,254.722191940225,71.3698556147386,6243849229.0
XO,Low & middle income,2018,782000891.14212,ST.INT.ARVL,Low & middle income,81.2290970384494,1672712175.29281,,29904746273220.3,5.00975898499578,4846.86334479652,2.44894743324604,247.792243237902,71.1345010717806,6169917356.0
XM,Low income,2024,,ST.INT.ARVL,Low income,,,27.2,466541517790.093,2.33210194062441,746.934788844338,,,,624608098.0
XM,Low income,2023,,ST.INT.ARVL,Low income,,,25.2,423723013875.631,-0.202242107619824,697.171191535478,,,64.5178957936853,607774703.0
XM,Low income,2022,,ST.INT.ARVL,Low income,43.4329058172616,,23.8,427939606203.123,3.63667763132267,723.504638939919,,39.0162139523007,63.4583102800447,591481496.0
XM,Low income,2021,,ST.INT.ARVL,Low income,42.3065290218641,4851947.427,21.7,370630013362.636,1.26742894054632,643.369305022958,,37.1837335976873,62.3799887227483,576076618.0
XM,Low income,2020,,ST.INT.ARVL,Low income,41.1731038852571,3086754.252,18.9,340851227778.848,-1.04416700524115,607.964753680008,,35.8537567712416,62.8180995019214,560643073.0
XM,Low income,2019,17409971.529363,ST.INT.ARVL,Low income,40.0227778795972,6059516.68588695,17.5,356930361600.33,3.45566189269503,654.940947912545,,35.0477537174861,62.7974465200669,544980983.0
XM,Low income,2018,17021655.3602576,ST.INT.ARVL,Low income,38.8874991570558,6322238.46811814,13.8,342687284249.884,2.76929975784364,647.163397218355,,37.3424251325219,62.3399876414984,529522043.0
XN,Lower middle income,2024,,ST.INT.ARVL,Lower middle income,,,53.8,7857490239272.0,5.13216254413686,2517.63261211924,,,,3120983658.0
XN,Lower middle income,2023,,ST.INT.ARVL,Lower middle income,,,50.7,7530591347605.22,6.01632784783916,2443.40827649123,,,69.5963746571515,3082002881.0
XN,Lower middle income,2022,,ST.INT.ARVL,Lower middle income,162.833348484022,,48.5,7377558874199.93,6.12784415126359,2424.15054696003,,93.5033058915742,69.3010946755529,3043358377.0
XN,Lower middle income,2021,,ST.INT.ARVL,Lower middle income,160.795667051507,153270066.455,46.3,6921716347320.78,6.65798348612181,2302.44736874388,,91.4770554315131,66.3662902978306,3006243027.0
XN,Lower middle income,2020,,ST.INT.ARVL,Lower middle income,158.77157989764,148092749.594,42.6,6110254911277.36,-3.60166727252459,2058.43459982702,,78.8509621700048,68.040356336938,2968398856.0
XN,Lower middle income,2019,207722217.280817,ST.INT.ARVL,Lower middle income,156.644254270395,360683101.843184,33.4,6308107724476.6,4.07069813320975,2153.95427108494,1.41297848598119,76.3111910714215,68.5574256254118,2928617292.0
XN,Lower middle income,2018,192813989.629173,ST.INT.ARVL,Lower middle income,154.501586622722,346975005.166943,27.2,6004619221945.02,5.43440527205776,2078.75738872105,1.45096527478018,72.532112730637,68.2810033644819,2888561818.0
ZQ,"Middle East, North Africa, Afghanistan & Pakistan",2024,,ST.INT.ARVL,"Middle East, North Africa, Afghanistan & Pakistan",,,60.5,5025772564328.3,1.94187490391739,6180.85878446824,,,,813118814.0
ZQ,"Middle East, North Africa, Afghanistan & Pakistan",2023,,ST.INT.ARVL,"Middle East, North Africa, Afghanistan & Pakistan",,,58.2,4837112081492.74,2.15375824850238,6063.05247657864,,,72.0839412410497,797801454.0
ZQ,"Middle East, North Africa, Afghanistan & Pakistan",2022,,ST.INT.ARVL,"Middle East, North Africa, Afghanistan & Pakistan",62.0217516719828,,56.2,4994047685350.32,6.37745035943806,6383.39839256713,,293.104275438891,71.6918319737772,782349366.0
ZQ,"Middle East, North Africa, Afghanistan & Pakistan",2021,,ST.INT.ARVL,"Middle East, North Africa, Afghanistan & Pakistan",60.7250479184394,121253526.316,53.6,4279459402701.19,5.08488796918851,5575.27298626728,,296.666557181515,69.7113193479505,767578451.0
ZQ,"Middle East, North Africa, Afghanistan & Pakistan",2020,,ST.INT.ARVL,"Middle East, North Africa, Afghanistan & Pakistan",59.8411578819289,96419409.68,50.7,3561019804742.77,-3.30783118370476,4707.81986084887,,278.42562032687,69.9110789555644,756405281.0
ZQ,"Middle East, North Africa, Afghanistan & Pakistan",2019,152571279.95283,ST.INT.ARVL,"Middle East, North Africa, Afghanistan & Pakistan",58.7580654693081,284913666.143239,46.0,3989483215533.71,1.48601094232231,5371.48987165166,1.11091139839366,274.673549393141,71.2438695042576,742714463.0
ZQ,"Middle East, North Africa, Afghanistan & Pakistan",2018,139804138.011964,ST.INT.ARVL,"Middle East, North Africa, Afghanistan & Pakistan",57.7809296801308,272712361.921165,42.3,4023974471234.97,2.61082409145581,5509.55913785523,1.14621961504151,279.158728738576,70.9403213532696,730362334.0
XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2024,,ST.INT.ARVL,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,,56.9,2153572215659.73,1.96587398658066,2903.59793979158,,,,741690916.0
XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2023,,ST.INT.ARVL,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,,54.4,2039526572152.72,2.83836718283921,2797.40730719316,,,71.2758849884582,729077445.0
XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2022,,ST.INT.ARVL,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",71.2696960585184,,52.3,2132297995335.66,4.17918293839318,2975.95566292741,,132.581917579374,71.0055315443397,716508657.0
XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2021,,ST.INT.ARVL,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",70.0399427000988,39460765.316,49.6,1915797738870.79,4.46819298146973,2719.53126773593,,136.306827022982,68.9280214782653,704458802.0
XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2020,,ST.INT.ARVL,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",68.8541721163342,31123156.245,46.5,1649213376516.37,-2.86087724971401,2381.42542469934,,127.087885839305,69.0506342866219,692532027.0
